DurationNormal CycleNormal IdleTimeNormal ZeroCountNormal Verdict
0.7005 0.70604 0.9516 0.9166666666666666 0
0.2875 0.34826999999999997 -2.6506 1.0 0
0.0 0.015040000000000001 -2.6474 1.0 0
0.0016 0.7263 -2.0945 1.0 0
0.0658 0.56797 -1.2229 1.0 0
0.0004 0.51826 3.6714 1.0 0
0.0101 0.44277 2.3052 1.0 0
0.0009 0.34244 1.5138 1.0 0
0.1121 0.20988 -0.4797 1.0 0
0.0189 0.85977 0.0 1.0 0
0.4656 0.59865 3.0367 1.0 0
0.5293 0.2602 -2.487 1.0 0
0.0002 0.01166 -9.0495 0.5 0
0.0019 0.3541 3.383 1.0 0
0.0125 0.5854600000000001 2.4514 1.0 0
0.0214 0.42128999999999994 -1.8419999999999999 1.0 0
0.0002 0.5247 -0.7806 1.0 0
0.0028 0.35072 2.4851 1.0 0
0.0066 0.74195 3.8849 1.0 0
0.0017 0.60448 -0.1389 1.0 0
0.0007 0.40933 1.4944 1.0 0
0.0002 0.60724 0.3413 1.0 0
0.0031 0.90304 6.3545 1.0 0
0.0021 0.32341 -5.7796 1.0 0
0.0001 0.42958 -5.1291 1.0 0
0.0027 0.03038 -5.2397 1.0 0
0.053 0.81528 3.3654 1.0 0
0.3037 0.5854600000000001 5.3486 1.0 0
0.302 0.5464899999999999 -4.3698 1.0 0
0.0001 0.45811999999999997 3.4989999999999997 1.0 0
0.003 0.55753 2.7592 1.0 0
0.0002 0.7763100000000001 0.9394 1.0 0
0.0003 0.78061 7.2132 1.0 0
0.0027 0.40933 -5.5543 1.0 0
0.0009 0.02056 -6.1607 0.75 0
0.0002 0.27002 2.7697 1.0 0
0.0008 0.67014 -1.9916 1.0 0
0.0125 0.39368000000000003 -2.9461 1.0 0
0.0 0.62964 -2.6119 1.0 0
2.6202 0.5606 -0.5877 0.9166666666666666 0
0.0026 0.70604 0.9420000000000001 1.0 0
0.0025 0.98711 2.0264 1.0 0
0.9462 0.26665 -5.6919 1.0 0
0.0002 0.73121 -1.8359999999999999 1.0 0
0.0525 0.14759 0.9196 1.0 0
0.0083 0.77662 7.1312 1.0 0
0.0003 0.38201999999999997 -5.0781 1.0 0
0.0323 0.89997 5.2384 1.0 0
0.0003 0.11997999999999999 -4.2885 1.0 0
0.0018 0.59773 0.8225 1.0 0
0.0 0.28905 -1.6229 1.0 0
0.0905 0.9371 4.7911 1.0 0
0.0023 0.25376 -2.6476 1.0 0
0.0001 0.5514 -0.52 1.0 0
1.0601 0.8797200000000001 -0.5265 1.0 0
0.0002 0.09758 -8.1868 1.0 0
0.0031 0.72016 3.1010000000000004 1.0 0
0.0002 0.02915 -3.2608 1.0 0
0.4882 0.99079 1.926 1.0 0
0.0036 0.8745 -0.3016 1.0 0
0.4519 0.9177700000000001 -0.7784 1.0 0
0.0002 0.25744 -1.3598 1.0 0
0.0001 0.94385 3.3455 1.0 0
0.0242 0.27524 -4.4209 1.0 0
0.0024 0.25621 2.3484 1.0 0
0.3065 0.62964 2.8707 1.0 0
0.0119 0.60724 0.2209 1.0 0
0.0005 0.06658 -1.431 1.0 0
0.0012 0.71985 3.4714 1.0 0
0.0002 0.78061 1.6553 1.0 0
0.0301 0.33569 -3.7203 1.0 0
0.0005 0.33078 -0.6335 1.0 0
0.0031 0.59742 -0.9756 1.0 0
0.0009 0.71863 6.6643 1.0 0
0.2686 0.70114 0.687 1.0 0
0.0581 0.39368000000000003 0.0 1.0 0
0.0037 0.06382 -8.3235 1.0 0
0.0086 0.62627 0.0 1.0 0
0.0 0.30071 -3.3261 1.0 0
0.0007 0.48236 3.2601 1.0 0
0.1984 0.94415 0.9859 1.0 0
0.0002 0.25651999999999997 0.585 1.0 0
0.0357 0.48358 -1.449 1.0 0
0.1171 0.09666 -8.478 1.0 0
0.0007 0.41423999999999994 -4.4989 1.0 0
0.0064 0.7668 3.7343 1.0 0
0.0 0.02424 -2.6767 1.0 0
0.017 0.98711 1.1342 1.0 0
2.3929 0.31298000000000004 -2.5663 0.9166666666666666 0
0.0021 0.50445 -1.6533 1.0 0
0.048 0.78859 1.4677 1.0 0
0.0006 0.89751 4.365 1.0 0
0.0006 0.8662200000000001 0.2645 1.0 0
0.0231 0.8665200000000001 8.0532 1.0 0
0.0165 0.033139999999999996 -6.5199 1.0 0
0.0362 0.77999 0.4953 1.0 0
0.0013 0.59804 0.0 1.0 0
0.0001 0.72568 4.3062 1.0 0
0.035 0.64161 -0.8199 1.0 0
0.0004 0.39429000000000003 -2.1149 1.0 0
0.0003 0.71433 3.3518 1.0 0
0.0159 0.029460000000000004 0.0 1.0 0
0.0495 0.28659 -3.6533 1.0 0
0.0404 0.88064 6.2576 1.0 0
0.4372 0.64652 -0.0251 1.0 0
0.5042 0.80945 -1.7326 1.0 0
0.0002 0.60755 0.5857 1.0 0
0.0197 0.76066 -1.3655 1.0 0
0.0011 0.9687 5.5120000000000005 1.0 0
0.0006 0.84535 1.4056 1.0 0
0.0011 0.8699 4.9796 1.0 0
0.0048 0.89844 1.2054 1.0 0
0.0137 0.66063 2.2687 1.0 0
0.0 0.32616999999999996 -2.8595 1.0 0
0.2208 0.82326 -0.6872 1.0 0
0.0303 0.8671399999999999 4.5931 1.0 0
0.0012 0.2872 -7.0338 1.0 0
2.513 0.66769 0.0 0.0 0
0.0557 0.73121 0.0 1.0 0
0.308 0.55293 -0.0882 1.0 0
0.9495 0.75637 4.9217 1.0 0
0.012 0.8649899999999999 1.9977 1.0 0
0.0003 0.25651999999999997 -5.8179 1.0 0
0.0338 0.6054 4.2654 1.0 0
0.0008 0.7066600000000001 5.3452 1.0 0
0.0033 0.99816 6.0584 1.0 0
0.0011 0.06321 -8.5446 1.0 0
0.0002 0.45811999999999997 -1.3709 1.0 0
1.6633 0.36391999999999997 1.7734 0.3333333333333333 0
0.0011 0.99816 3.1137 1.0 0
0.0002 0.59712 -1.0385 1.0 0
0.4276 0.67567 -2.1624 1.0 0
0.001 0.8745 2.6851 1.0 0
2.2441 0.85272 1.5912 1.0 0
0.5139 0.5965 -3.3994 1.0 0
0.002 0.1433 0.0 1.0 0
0.0001 0.09083 -1.4612 1.0 0
0.003 0.90396 3.0184 1.0 0
0.0026 0.26235 -5.0146 1.0 0
0.0405 0.47591000000000006 4.2638 1.0 0
0.0093 0.8358399999999999 1.2922 1.0 0
0.0207 0.28966 0.0 1.0 0
0.1491 0.60448 -1.3731 1.0 0
0.0001 0.09267 -1.5692 1.0 0
0.1197 0.60417 -2.9072 1.0 0
0.0003 0.09236 -8.0271 1.0 0
0.001 0.35286999999999996 -2.6083 1.0 0
0.0002 0.21418 0.0 1.0 0
0.0031 0.1568 -4.3808 1.0 0
0.0011 0.98987 6.9333 1.0 0
0.0108 0.55907 5.0482 1.0 0
0.0002 0.42743000000000003 0.735 1.0 0
0.0311 0.48266000000000003 2.8525 1.0 0
0.0057 0.9984700000000001 0.0 1.0 0
0.0216 0.9045700000000001 8.7776 1.0 0
0.0033 0.19914 -5.1671 1.0 0
0.0522 0.5514 -1.1863 1.0 0
0.0087 0.55692 -4.2576 1.0 0
0.0148 0.7131 1.1056 1.0 0
0.008 0.76895 -0.0655 1.0 0
0.0012 0.23626999999999998 -1.6904 1.0 0
0.1845 0.9272799999999999 3.1765 1.0 0
0.0313 0.59773 -3.8841 1.0 0
0.0002 0.64284 5.4377 1.0 0
0.0221 0.13624 -6.4172 1.0 0
0.0144 0.15005 -8.3836 1.0 0
0.0013 0.7259899999999999 -2.1269 1.0 0
0.4437 0.90365 -0.3547 1.0 0
0.0016 0.49063999999999997 0.0 1.0 0
0.0057 0.14084000000000002 -0.6458 1.0 0
0.0002 0.40933 0.6613 1.0 0
0.0008 0.17398 -8.1183 1.0 0
1.7794 0.64836 2.9277 1.0 0
0.3805 0.6732100000000001 -1.0082 1.0 0
0.0055 0.77693 2.2039 1.0 0
0.001 0.18564 -5.3567 1.0 0
0.0022 0.40933 -5.6918 1.0 0
0.0015 0.35470999999999997 0.0 1.0 0
0.002 0.23412 -6.8708 1.0 0
0.0108 0.32249 -2.8972 1.0 0
10.0 0.54465 0.0 0.8333333333333334 0
0.0006 0.5962 3.6238 1.0 0
1.1543 0.59558 0.7264 1.0 0
0.0001 0.40963 0.0 1.0 0
0.0 0.48727 -4.0993 1.0 0
0.1774 0.80178 2.4846 1.0 0
0.0001 0.80638 -1.298 1.0 0
0.0 0.15066 -2.5397 1.0 0
0.0001 0.99018 6.3096 1.0 0
0.0021 0.5814699999999999 0.0 1.0 0
0.0128 0.1795 -7.0015 1.0 0
0.0001 0.78122 0.0 1.0 0
0.0004 0.59712 -0.2025 1.0 0
0.0001 0.06382 -2.5468 1.0 0
0.0192 0.28628000000000003 -5.7994 1.0 0
0.0001 0.94201 2.0033 1.0 0
0.0008 0.35379 1.7123 1.0 0
0.0002 0.41668999999999995 0.0 1.0 0
0.0299 0.60387 -0.0205 1.0 0
0.0022 0.9177700000000001 7.0386 1.0 0
0.0001 0.99724 5.0436 1.0 0
0.0554 0.29457 -0.5355 1.0 0
0.0017 0.6772 0.0 1.0 0
0.3121 0.91869 2.3309 1.0 0
0.2219 0.77999 6.7053 1.0 0
0.0135 0.60509 2.5797 1.0 0
0.0151 0.46425 -3.1577 1.0 0
0.0262 0.48205 -1.3183 1.0 0
0.002 0.8972100000000001 -0.1544 1.0 0
0.0035 0.5486300000000001 2.99 1.0 0
0.0057 0.33753 -6.5489 1.0 0
0.0111 0.10893 -2.9223 1.0 0
0.0001 0.29396 -4.2029 1.0 0
0.0053 0.19914 0.0 1.0 0
0.3895 0.8358399999999999 0.2586 1.0 0
0.1043 0.7901199999999999 -0.9369 1.0 0
0.0125 0.0629 -6.7488 1.0 0
0.0505 0.58883 -1.1716 1.0 0
0.0 0.3857 3.8076 1.0 0
0.0156 0.5041399999999999 -2.5759 1.0 0
0.0089 0.28321999999999997 1.6775 1.0 0
0.0 0.07119 -8.615 1.0 0
0.0659 0.8205 7.6297 1.0 0
0.0014 0.06965 -6.5627 1.0 0
0.292 0.44523 -3.1887 1.0 0
0.0005 0.8956700000000001 0.0 1.0 0
0.0001 0.31697 -3.3756 1.0 0
0.0115 0.047869999999999996 -3.3402 1.0 0
0.0002 0.3541 -4.5674 1.0 0
0.3231 0.7247600000000001 0.0 0.9166666666666666 0
0.001 0.8953700000000001 2.8829 1.0 0
0.0056 0.82786 -1.0624 1.0 0
0.0001 0.74348 3.8905 1.0 0
0.0017 0.14115 -4.6383 1.0 0
0.0148 0.75483 4.0215 1.0 0
0.0142 0.32311 -4.5644 1.0 0
0.6185 0.21418 -6.8841 1.0 0
0.4951 0.24916 -4.5506 0.9166666666666666 0
0.0344 0.7671100000000001 1.6972 1.0 0
0.0428 0.43418 -4.05 1.0 0
0.3682 0.4934 1.6156 1.0 0
0.7948 0.76097 -1.1845 1.0 0
0.0 0.1433 -1.4581 1.0 0
0.0 0.18687 0.3015 1.0 0
0.2502 0.29825 -6.6603 1.0 0
0.0049 0.14759 -3.5733 1.0 0
0.0013 0.95152 8.7778 1.0 0
0.0391 0.59804 3.1536 1.0 0
0.0251 0.7247600000000001 5.4023 1.0 0
0.006 0.76772 -0.0778 1.0 0
0.0272 0.39736 -5.0535 1.0 0
0.0007 0.72875 4.6930000000000005 1.0 0
4.3133 0.9291200000000001 2.8248 1.0 0
0.188 0.46363999999999994 -2.1287 1.0 0
0.0586 0.5919 3.3960000000000004 1.0 0
0.0001 0.98282 4.4424 1.0 0
0.0213 0.78122 0.0 1.0 0
0.0365 0.89874 6.5459 1.0 0
0.0004 0.98067 7.1584 1.0 0
0.0076 0.68242 -0.3414 1.0 0
0.0 0.20681 -2.0032 1.0 0
0.0813 0.60632 4.5834 1.0 0
0.0001 0.32218 -2.8257 1.0 0
0.1473 0.11260999999999999 -5.5692 1.0 0
0.0001 0.89138 1.1266 1.0 0
0.0134 0.4934 2.0547 1.0 0
0.0001 0.60448 -0.0086 1.0 0
0.0 0.888 5.0032 1.0 0
0.0006 0.64222 5.7587 1.0 0
3.865 0.1482 0.0 1.0 1
0.1397 0.9582700000000001 3.4114 1.0 0
0.0846 0.91838 7.202000000000001 1.0 0
0.0007 0.8429 1.3494 1.0 0
0.0076 0.67505 5.2679 1.0 0
0.0001 0.8637600000000001 4.3804 1.0 0
0.004 0.55416 -0.1565 1.0 0
0.0008 0.76557 0.4638 1.0 0
0.6369 0.59313 -2.3642 1.0 0
0.0001 0.9254399999999999 -0.7037 1.0 0
0.0035 0.5968100000000001 3.2174 1.0 0
0.0175 0.41453999999999996 0.0 1.0 0
0.0046 0.46671 -2.7964 1.0 0
0.0032 0.6232 -2.8457 1.0 0
0.004 0.7741600000000001 -0.2223 1.0 0
0.0073 0.60755 0.0005 1.0 0
0.0005 0.92574 7.0608 1.0 0
0.0001 0.65818 3.1602 1.0 0
0.0001 0.77662 5.2762 1.0 0
0.1667 0.84106 2.3163 1.0 0
0.0001 0.90917 8.8186 1.0 0
0.0027 0.29457 0.385 1.0 0
1.2798 0.9346399999999999 8.5618 1.0 0
0.3223 0.55937 -3.4483 1.0 0
0.0002 0.72568 4.5325 1.0 0
0.0026 0.9819 4.0189 1.0 0
0.0002 0.72568 3.326 1.0 0
0.0051 0.91899 2.3813 1.0 0
0.0097 0.94109 1.6968 1.0 0
1.495 0.61369 -2.3614 1.0 0
0.0001 0.26111999999999996 -6.3591 1.0 0
0.5618 0.29027 0.3958 0.9166666666666666 0
0.057 0.18871 -6.8717 1.0 0
0.0388 0.9429299999999999 3.2667 1.0 0
0.0003 0.06321 -1.1371 1.0 0
0.0589 0.7259899999999999 1.2679 1.0 0
0.0189 0.16171 -2.4926 1.0 0
0.0001 0.5965 3.935 1.0 0
0.0002 0.61583 -1.5593 1.0 0
0.1183 0.60448 -3.8335 1.0 0
0.0001 0.91869 -0.7 1.0 0
0.0125 0.32679 2.9869 1.0 0
0.0004 0.5777800000000001 3.9703 1.0 0
2.725 0.83615 0.0 0.08333333333333333 0
0.9171 0.32156999999999997 -3.321 1.0 0
0.0157 0.16508 -4.4079 1.0 0
0.0412 0.32311 -2.9021 1.0 0
0.0002 0.0807 -5.39 1.0 0
0.0017 0.20926999999999998 -4.1792 1.0 0
0.0078 0.59712 4.3276 1.0 0
0.017 0.0896 0.0 1.0 0
0.0024 0.2869 0.0 1.0 0
0.0 0.35072 -2.281 1.0 0
0.0005 0.00307 -2.8930000000000002 0.16666666666666666 0
0.0008 0.82694 4.7808 1.0 0
0.005 0.37373 -4.0122 1.0 0
0.0212 0.10249000000000001 -6.6553 1.0 0
0.0004 0.91807 -0.3181 1.0 0
0.0403 0.18932000000000002 -7.2084 1.0 0
0.0785 0.48358 -3.887 1.0 0
0.0001 0.58177 -0.882 1.0 0
0.0176 0.00123 -9.7525 0.08333333333333333 0
0.0014 0.16692 -6.0318 1.0 0
0.0058 0.34857 -4.2 1.0 0
0.0003 0.7759999999999999 4.2186 1.0 0
0.1809 0.19147 0.0 0.8333333333333334 0
0.0711 0.14698 -1.3957 1.0 0
0.0061 0.9162299999999999 3.0684 1.0 0
0.0222 0.5596800000000001 -1.568 1.0 0
0.0033 0.41608 4.0204 1.0 0
0.1042 0.8978200000000001 2.8481 1.0 0
0.0383 0.56091 1.808 1.0 0
0.1361 0.21295 -3.4676 1.0 0
0.0001 0.17858 -5.4187 1.0 0
0.0 0.11967 -1.7455 1.0 0
1.5283 0.27248 0.6056 1.0 0
0.0 0.34826999999999997 -5.4335 1.0 0
0.001 0.56306 2.8169999999999997 1.0 0
0.0003 0.28475 1.8345 1.0 0
0.0579 0.24118 -6.8588 1.0 0
0.0046 0.45811999999999997 0.8203 1.0 0
0.0255 0.11567999999999999 -4.9336 1.0 0
0.1749 0.53851 3.3741 1.0 0
0.1032 0.63179 -2.0129 1.0 0
0.0002 0.36023 2.5619 1.0 0
0.0008 0.9984700000000001 8.8906 1.0 0
0.0078 0.89905 -0.3906 1.0 0
0.0141 0.88923 4.1574 1.0 0
0.0003 0.6913199999999999 -0.8365 1.0 0
0.0164 0.18717 -4.0818 1.0 0
0.0001 0.8978200000000001 3.3503 1.0 0
0.0328 0.36729 -5.3053 1.0 0
0.0033 0.9033399999999999 1.3068 1.0 0
0.0001 0.35470999999999997 -2.5775 1.0 0
0.0005 0.48541999999999996 -1.5407 1.0 0
0.0001 0.6321 -2.2941 1.0 0
0.2527 0.91961 0.0069 1.0 0
0.0 0.11997999999999999 -2.1667 1.0 0
0.0 0.21418 -3.8761 1.0 0
0.4666 0.81497 2.4634 1.0 0
0.0265 0.8640700000000001 5.7749 1.0 0
0.1448 0.89475 4.5108 1.0 0
0.0 0.6054 1.9122 1.0 0
0.0004 0.55692 3.0024 1.0 0
0.0794 0.09758 -1.3786 1.0 0
0.0003 0.5937399999999999 -0.2098 1.0 0
0.0 0.30009 0.1546 1.0 0
0.0006 0.48266000000000003 -2.9991 1.0 0
0.0204 0.21448000000000003 -3.4445 1.0 0
0.0084 0.66309 4.095 1.0 0
3.7395 0.27892 0.21600000000000003 1.0 0
0.0002 0.33016 0.6899 1.0 0
0.0008 0.59129 4.5117 1.0 0
0.0001 0.80914 3.853 1.0 0
0.0073 0.77693 7.1202 1.0 0
0.0841 0.40841 -5.4225 1.0 0
0.0002 0.2556 -0.6338 1.0 0
0.0543 0.32679 -4.6389 1.0 0
0.0003 0.56214 2.477 1.0 0
0.001 0.60632 0.0 0.75 0
0.0251 0.62565 -0.0563 1.0 0
0.0671 0.50875 2.2565 1.0 0
0.0093 0.39245 -0.6137 1.0 0
0.0483 0.9595 4.8106 1.0 0
0.0018 0.48266000000000003 -0.8366 1.0 0
3.176 0.59313 3.0728 1.0 0
0.3536 0.54587 -3.4502 1.0 0
0.0156 0.63056 -2.318 1.0 0
0.0006 0.7259899999999999 5.7649 1.0 0
1.2374 0.21909 -5.3953 1.0 0
0.0065 0.9088700000000001 0.0895 1.0 0
0.1723 0.47561000000000003 -4.421 1.0 0
0.5227 0.7560600000000001 1.5528 1.0 0
0.0502 0.56214 -0.4125 1.0 0
0.0004 0.40933 -4.3332 1.0 0
0.0055 0.25376 -3.5411 1.0 0
0.0001 0.79411 4.9941 1.0 0
0.0162 0.18748 -4.8105 1.0 0
0.0004 0.1344 -2.6886 1.0 0
0.0686 0.9763700000000001 0.0 1.0 0
0.0001 0.41700000000000004 -3.0377 1.0 0
0.0024 0.23412 -4.43 1.0 0
0.0943 0.29518 -4.816 1.0 0
0.0 0.74471 4.1879 1.0 0
0.0 0.09267 -7.0528 1.0 0
0.1196 0.9088700000000001 6.0767 1.0 0
0.679 0.78705 1.8342 1.0 0
0.0036 0.06658 0.0 1.0 0
0.0019 0.25406999999999996 0.0 1.0 0
0.0247 0.946 2.9402 1.0 0
0.0001 0.25008 -5.412999999999999 1.0 0
0.0002 0.80945 2.2677 1.0 0
0.0438 0.51059 1.2279 1.0 0
1.8321 0.8260200000000001 5.1593 0.9166666666666666 0
0.0001 0.69929 5.7375 1.0 0
0.2597 0.94139 0.0 1.0 0
0.0042 0.75545 -1.1942 1.0 0
0.0001 0.67383 0.8015 1.0 0
0.0 0.03897 -1.1525 1.0 0
0.002 0.5382 2.2563 1.0 0
0.0012 0.94109 1.0122 1.0 0
0.1628 0.95091 1.7812 1.0 0
0.0031 0.29181 -4.7505 1.0 0
0.0 0.28506 -1.4215 1.0 0
0.0004 0.67014 1.055 0.08333333333333333 0
0.0002 0.49494 -4.7925 1.0 0
0.0 0.0629 -6.1189 1.0 0
0.1424 0.77815 1.9875 1.0 0
0.0035 0.33691 1.8936 1.0 0
0.0005 0.5962 0.0 1.0 0
0.0005 0.40933 -4.8402 1.0 0
0.0005 0.63056 -1.9427 1.0 0
0.0 0.63056 6.3907 1.0 0
0.0518 0.35531999999999997 -0.4003 1.0 0
0.0038 0.64959 -0.9514 1.0 0
0.0 0.67597 0.0 1.0 0
0.0326 0.80178 4.6874 1.0 0
0.0001 0.57963 -3.3219 1.0 0
0.0139 0.8656 1.4724 1.0 0
0.0001 0.33016 -4.3744 1.0 0
0.0067 0.21203000000000002 -3.8904 1.0 0
0.0004 0.63148 0.6516 1.0 0
0.0001 0.30285 0.4434 1.0 0
0.0278 0.66646 -2.2381 1.0 0
0.002 0.47315 -0.7962 1.0 0
0.0002 0.31051999999999996 -2.4242 1.0 0
0.0 0.33446 -5.5156 1.0 0
0.1263 0.02025 -1.3956 1.0 0
0.0025 0.48236 -2.4789 1.0 0
0.0022 0.33446 -0.983 1.0 0
0.0008 0.23719 -0.12300000000000001 1.0 0
0.0319 0.41423999999999994 0.6221 1.0 0
0.0024 0.72906 3.7685 1.0 0
2.2481 0.7057399999999999 1.0658 1.0 0
0.0003 0.34029 -5.0608 1.0 0
0.0007 0.25651999999999997 -3.7538 1.0 0
0.0001 0.5633600000000001 -1.5926 1.0 0
0.0088 0.67874 1.0589 1.0 0
0.0 0.16017 -6.1451 1.0 0
0.0616 0.66984 3.1019 1.0 0
0.0159 0.7259899999999999 3.1060000000000003 1.0 0
0.0018 0.29794 -3.2996 1.0 0
0.6637 0.9963200000000001 6.9872 0.9166666666666666 0
0.0002 0.1344 -0.1999 1.0 0
0.1951 0.5161100000000001 4.0009 1.0 1
0.0021 0.17398 -0.7926 1.0 0
0.0002 0.91869 6.0343 1.0 0
0.005 0.9984700000000001 0.9655 1.0 0
0.019 0.22123 -2.8044 1.0 0
0.0011 0.95091 4.5446 1.0 0
0.0001 0.95888 7.8795 1.0 0
0.0333 0.37343000000000004 2.5908 1.0 0
0.0006 0.41791999999999996 -1.8616 1.0 0
0.2966 0.2823 -6.435 1.0 0
0.002 0.8653 -0.2853 1.0 0
0.0642 0.53697 -3.6559 1.0 0
0.0049 0.25621 -0.3307 1.0 0
0.0028 0.54373 -4.3852 1.0 0
0.0535 0.60632 0.016 1.0 0
0.027999999999999997 0.82847 3.6847 1.0 0
0.0001 0.25651999999999997 -2.8123 1.0 0
0.0036 0.46363999999999994 -4.544 1.0 0
0.0001 0.69623 -2.8253 1.0 0
0.0286 0.8659100000000001 3.7065 1.0 0
0.0 0.14636 -5.2061 1.0 0
0.0002 0.15894 -1.2361 1.0 0
0.0103 0.05707 -2.8754 1.0 0
0.0199 0.91991 0.0 1.0 0
0.0 0.6057100000000001 0.0 0.5 0
0.0001 0.6250399999999999 0.0 1.0 0
0.0011 0.59712 5.7894 1.0 0
0.5618 0.76527 -2.2564 0.9166666666666666 0
0.1435 0.56214 -2.3439 1.0 0
0.0001 0.89261 2.1074 1.0 0
0.0021 0.51703 -1.8595 1.0 0
0.0066 0.21816999999999998 -3.0128 1.0 0
0.0003 0.77754 6.1963 1.0 0
0.0057 0.59988 -0.9567 1.0 0
0.0293 0.67352 -2.6183 1.0 0
0.0006 0.78061 6.3698 1.0 0
0.0038 0.30868 1.0515 1.0 0
0.1583 0.8352299999999999 5.4049 1.0 0
0.0034 0.94231 0.0 1.0 0
0.0216 0.40226999999999996 -1.6527 1.0 0
1.0974 0.47192 2.4637 1.0 0
0.0 0.6772 3.4699 1.0 0
0.001 0.76158 6.5003 1.0 0
0.0027 0.94047 3.2918 1.0 0
0.1471 0.26941 -5.2599 1.0 0
0.4955 0.19945 -2.9308 1.0 0
0.0 0.3679 -2.2305 1.0 0
0.0 0.14115 0.20600000000000002 1.0 0
0.0001 0.60509 2.5799 1.0 0
0.0113 0.10862000000000001 0.6526 1.0 0
0.0088 0.97821 3.3689999999999998 1.0 0
0.9099 0.6308699999999999 -1.2088 1.0 0
0.0005 0.84044 3.7019 1.0 0
0.2234 0.10034 -7.0562 1.0 0
0.0009 0.08929 -1.5281 1.0 0
0.0001 0.59988 2.7813 1.0 0
0.0012 0.66033 -2.7771 1.0 0
0.017 0.19638 0.4582 1.0 0
0.0001 0.46271999999999996 -1.7768 1.0 0
0.3472 0.7803 1.8406 1.0 0
0.0013 0.99877 0.0 1.0 0
0.0001 0.36484 -0.9525 1.0 0
0.004 0.33016 -6.6399 1.0 0
0.0042 0.8333799999999999 -1.0936 1.0 0
0.0262 0.51795 5.319 1.0 0
0.092 0.65388 2.5169 1.0 0
0.0002 0.60387 -3.0396 1.0 0
0.0 0.9475299999999999 9.2289 1.0 0
0.004 0.41791999999999996 -3.8707 1.0 0
0.5425 0.57502 0.0 1.0 0
0.0006 0.40258 -2.4698 1.0 0
0.2465 0.60049 -2.8642 1.0 0
0.0028 0.5354399999999999 2.2342 1.0 0
0.1514 0.29948 -3.0649 1.0 0
0.0378 0.28444 -5.3599 1.0 0
0.0038 0.5937399999999999 3.6212 1.0 0
0.1707 0.32156999999999997 -3.8158 1.0 0
0.0192 0.72568 -1.4161 1.0 0
0.0001 0.89844 -0.9471 1.0 0
0.0332 0.59742 -0.8176 1.0 0
0.5636 0.23995 -5.1156 1.0 0
0.0005 0.70635 1.8936 1.0 0
0.0003 0.56029 3.0353 1.0 0
0.0016 0.61859 0.2016 1.0 0
0.0017 0.12580999999999998 -7.3321 1.0 0
0.3542 0.9840399999999999 3.2679 1.0 0
0.0018 0.6198199999999999 2.9039 1.0 0
0.0 0.028839999999999998 -1.6087 1.0 0
1.2543 0.9432299999999999 0.0834 1.0 0
0.0139 0.7066600000000001 6.256 1.0 0
0.0229 0.96226 4.7711 1.0 0
0.0708 0.24977 -4.0784 1.0 0
0.0018 0.54679 5.6184 1.0 0
0.0001 0.9920200000000001 0.3375 1.0 0
0.0009 0.6259600000000001 -1.3484 1.0 0
0.0 0.54403 -0.5038 1.0 0
0.7882 0.9966200000000001 9.2366 1.0 0
0.0103 0.10678 -6.3917 1.0 0
0.0049 0.7263 6.5092 1.0 0
0.2105 0.49278999999999995 2.8098 1.0 0
0.0181 0.57594 -4.0741 1.0 0
1.611 0.46395 1.3844 1.0 0
0.1092 0.4934 -0.5183 1.0 0
0.0008 0.40963 -0.6798 1.0 0
0.0002 0.72906 0.0 1.0 0
0.0052 0.6775100000000001 -2.4465 1.0 0
0.1811 0.6633899999999999 -2.3584 1.0 0
0.0282 0.17613 -7.1909 1.0 0
0.0109 0.8330799999999999 -1.1738 1.0 0
0.0001 0.1568 -4.4523 1.0 0
0.0048 0.06352000000000001 -5.034 1.0 0
0.0002 0.67383 0.0 1.0 0
0.0059 0.91194 5.7924 1.0 0
0.0001 0.34826999999999997 1.9482 1.0 0
0.0046 0.19178 -1.9505 1.0 0
0.001 0.50445 -1.2386 1.0 0
0.0006 0.57625 -0.4304 1.0 0
0.1417 0.20129 -1.1603 1.0 0
0.0001 0.80147 1.9833 1.0 0
0.0002 0.9371 3.6288 1.0 0
0.0008 0.305 -2.6186 1.0 0
0.0001 0.27739 -1.3621 1.0 0
0.3769 0.37373 -3.0721 1.0 0
0.083 0.20374 -5.808 1.0 0
0.0013 0.5777800000000001 -3.1447 1.0 0
0.0002 0.34857 -2.5951 1.0 0
0.0013 0.5962 1.8682 1.0 1
0.1031 0.09236 -5.5872 1.0 0
0.0014 0.70635 -1.9318 1.0 0
0.4523 0.13931 -1.1825 1.0 0
0.0019 0.91899 0.7758 1.0 0
0.0001 0.75268 0.0 1.0 0
0.0226 0.14115 0.8085 1.0 0
0.0369 0.99816 4.449 1.0 0
0.018000000000000002 0.33753 -4.1779 1.0 0
0.0016 0.57594 5.2375 1.0 0
0.0037 0.89844 0.0 1.0 0
0.0001 0.95888 0.0 0.9166666666666666 0
0.0019 0.58944 1.8748 1.0 0
0.0001 0.83891 0.6256 1.0 0
0.1582 0.8349200000000001 2.6617 1.0 0
0.0001 0.35502 0.0568 1.0 0
0.0133 0.79595 5.1087 1.0 0
2.781 0.05769 0.0 1.0 0
0.0004 0.92176 0.7536 1.0 0
0.019 0.36238000000000004 -0.4308 1.0 0
0.0288 0.8355299999999999 1.5826 1.0 0
0.0202 0.09052 -8.7935 1.0 0
0.0022 0.82725 2.8319 1.0 0
